companies,commentsCount,hitsCount,likes
medici,26.5,7471.0,84.5
mef,17.0,2832.2,30.4
megalabs,153.0,5537.0,79.0
merlion,33.526315789473685,2165.315789473684,727.1052631578947
metamask,29.0,1642.0,14.0
metrica,4.571428571428571,809.8571428571429,20.0
metro,70.69256987048398,5421.344239945467,248.72392638036808
mfs,33.0,1208.4444444444443,196.33333333333334
mft,10.333333333333334,204.0,8.333333333333334
mgla,98.0,9591.5,56.0
mgp,12.0,952.0,4.0
michelin,7.970588235294118,914.9411764705883,41.970588235294116
microsoft,57.26410304625799,3756.8622602482137,242.8672433245581
mind,31.3454157782516,2709.8763326226012,101.76972281449893
mindbox,5.0,442.8333333333333,21.666666666666668
minimum,83.24,8632.56,57.84
mip,18.666666666666668,5181.428571428572,388.14285714285717
mips,28.0,1912.0,69.66666666666667
miro,8.933333333333334,1109.8933333333334,55.013333333333335
mish,19.772727272727273,1523.6818181818182,27.09090909090909
mobalytics,3.75,3681.0,17.75
mobility,46.333333333333336,3708.777777777778,189.92592592592592
mobio,0.0,3734.0,9.0
mobirate,15.0,3942.0,34.0
mock,8.666666666666666,509.6666666666667,15.0
mod,24.53195164075993,3370.53195164076,193.57858376511226
moebius,18.529411764705884,1466.2941176470588,276.4117647058824
mojo,30.71186440677966,3527.6610169491523,75.0677966101695
mono,17.3031914893617,1967.223404255319,173.8404255319149
mons,31.25,2856.0,188.0
mont,95.0,5408.4,39.0
moonmana,15.608695652173912,857.2608695652174,994.9565217391304
mortgage,2.5,125.0,7.0
most,36.97329376854599,3968.7032640949556,122.99406528189911
motorola,48.660377358490564,5629.792452830188,94.84905660377359
movavi,47.0,2069.0,103.0
mover,21.333333333333332,2633.0,27.0
mpp,11.5,128.5,7.5
msn,15.0,165.0,6.0
mst,39.18181818181818,2616.090909090909,253.36363636363637
mti,13.5,1029.0,22.25
mtl,1.6666666666666667,264.5,20.166666666666668
mundfish,78.28571428571429,5310.681818181818,259.03246753246754
mvs,19.166666666666668,2997.5,47.5
mybook,0.6,21.8,1.6
mytona,3.2222222222222223,400.0,45.44444444444444
na,22.797556719022687,2938.6858638743456,159.34904013961605
naive,0.0,71.0,3.0
nda,15.3,1498.9,33.6
neon,30.035260930888576,3184.9337094499297,151.47531734837798
neos,19.727272727272727,1016.5454545454545,412.0
ness,28.454545454545453,3783.3636363636365,142.45454545454547
nester,34.333333333333336,8400.333333333334,174.66666666666666
network,37.19668246445497,3968.2689573459716,156.61255924170615
neurocore,92.0,5775.0,30.0
neurohive,5.0,872.5,22.5
neuron,21.4,2923.0666666666666,18.733333333333334
nevosoft,9.58974358974359,2284.5384615384614,26.307692307692307
nexoft,0.0,227.0,18.0
nexters,23.8,2991.714285714286,38.48571428571429
nexus,38.76278409090909,3741.052556818182,159.8153409090909
nfq,107.4,3641.0,80.6
ngc,5.5,390.0,13.5
ngm,16.0,1994.75,35.0
nike,32.07874015748032,3206.1417322834645,265.6456692913386
nils,3.5,499.5,13.0
nival,36.95897435897436,4980.994871794872,130.5948717948718
nlo,55.0,3877.5,69.5
nng,7.5,340.25,25.0
nns,15.0,3734.0,106.0
noname,77.0,10123.333333333334,197.66666666666666
none,23.11764705882353,2158.294117647059,35.23529411764706
nordavind,6.25,179.25,9.0
notiontheory,0.0,333.0,0.0
nous,22.0,1435.0,40.0
nova,18.589861751152075,3826.820276497696,160.93087557603687
novakid,2.0,146.0,0.0
novex,173.0,15338.0,50.0
npm,4.0,992.4545454545455,90.27272727272727
nq,19.141025641025642,2456.688034188034,362.9017094017094
nta,21.6,606.4,24.0
nurr,8.0,92.0,9.0
nut,27.666666666666668,1897.8055555555557,124.08333333333333
nvidia,64.78918918918919,5104.863320463321,174.03783783783783
oasis,32.85,3378.758333333333,115.3
obi,31.47826086956522,3153.3478260869565,273.1304347826087
occipital,14.0,1680.0,86.0
oceanview,43.333333333333336,7026.0,185.66666666666666
octabrain,161.0,1532.0,26.0
odin,27.904761904761905,3519.5,190.3095238095238
ois,11.2,843.8,18.4
okko,69.49655172413793,5100.0344827586205,155.6206896551724
oktopost,78.0,10586.0,54.0
olive,18.96875,1792.34375,168.1875
omi,6.0,231.5,11.5
omnic,33.0,6942.0,36.5
onder,441.0,8023.0,29.0
only,28.69279661016949,3188.023305084746,435.15042372881356
onmoon,44.0,12286.0,80.0
ony,2.0,434.0,17.0
oot,10.61111111111111,1148.6666666666667,236.16666666666666
optio,4.0,1706.0,20.0
oracle,14.327188940092165,1750.8202764976959,777.9953917050691
orbis,64.11111111111111,3723.777777777778,71.55555555555556
orca,35.416666666666664,3982.0,44.5
organic,13.403846153846153,1655.826923076923,657.7884615384615
orm,8.0,92.0,9.0
orwell,34.53225806451613,2400.516129032258,126.98387096774194
outline,22.470588235294116,1927.3529411764705,199.26470588235293
outside,26.454545454545453,2233.7727272727275,47.34090909090909
overlap,86.0,3427.5,50.0
owox,0.0,93.0,4.0
oxygen,35.19626168224299,2902.588785046729,177.65420560747663
oyster,14.222222222222221,2499.6111111111113,204.55555555555554
ozon,72.44,5235.213333333333,251.88
pact,11.285714285714286,3708.8571428571427,41.357142857142854
panasonic,30.6340206185567,4720.984536082474,388.5257731958763
pandy,69.4,3912.4,64.2
panorama,21.029411764705884,2686.970588235294,336.0882352941176
papaya,8.26530612244898,939.5714285714286,12.183673469387756
papyrus,52.8,19056.5,78.2
paradox,32.96739130434783,3980.4021739130435,172.098814229249
parallels,92.53846153846153,6032.538461538462,98.76923076923077
parimatch,17.0,918.8333333333334,9.166666666666666
parkside,116.0,15318.5,142.5
particle,9.476923076923077,1983.876923076923,193.66153846153847
partner,71.42857142857143,7481.428571428572,62.535714285714285
passenger,6.5,565.875,17.5
patriot,48.56410256410256,3208.3846153846152,59.84615384615385
patron,17.115384615384617,1358.0,221.57692307692307
pattern,15.575757575757576,2467.878787878788,105.57575757575758
pax,31.4,3335.95,70.55
paxful,37.22222222222222,2784.0,745.0
payoneer,4.333333333333333,155.0,6.666666666666667
peach,23.347826086956523,2575.021739130435,75.30434782608695
people,28.428341384863124,2776.463768115942,134.4718196457327
persis,1.0,103.0,6.0
person,24.50625,2391.8,303.46875
petcube,150.0,12693.25,38.25
phenom,49.27777777777778,2825.5555555555557,75.44444444444444
philax,139.0,5194.0,133.0
philips,49.804054054054056,5016.006756756757,104.87162162162163
phobos,17.428571428571427,2892.6666666666665,147.0952380952381
piano,13.019607843137255,1284.2156862745098,38.627450980392155
piligrim,8.333333333333334,525.6666666666666,15.0
pin,11.017241379310345,1469.5344827586207,262.58620689655174
pina,4.5,733.5,15.0
pineapple,59.5,5566.5,78.8
pinkman,52.5,22748.0,211.5
pixies,26.94871794871795,2289.3846153846152,126.46153846153847
pixonic,13.389830508474576,2065.3254237288133,30.694915254237287
placid,47.0,23385.0,167.0
plaify,13.0,1773.0,15.0
plamee,9.0,1831.25,11.25
planar,4.533333333333333,1149.2666666666667,370.1333333333333
plarin,2.0,1083.0,9.0
plarium,16.57843137254902,3503.0882352941176,30.862745098039216
platform,39.75217391304348,3983.4217391304346,167.06521739130434
platina,8.0,649.0,35.0
platinum,48.380116959064324,4369.089181286549,219.5233918128655
platonic,2.6666666666666665,226.66666666666666,14.666666666666666
players,23.22772277227723,2029.079207920792,54.584158415841586
playflock,2.25,10911.25,26.0
playgendary,17.83969465648855,2529.1679389312976,50.916030534351144
playkey,38.0,3655.46875,38.8125
playkot,12.228571428571428,2482.3714285714286,23.942857142857143
playliner,42.8,5913.6,37.4
playrix,20.695121951219512,2587.893292682927,34.78353658536585
playtech,6.444444444444445,452.55555555555554,22.22222222222222
playtika,10.75,1073.625,21.125
playtime,82.41666666666667,4714.75,166.66666666666666
playtox,0.0,489.0,7.5
plf,47.18181818181818,4368.090909090909,46.63636363636363
plus,42.625166444740344,3061.0795605858857,212.89647137150467
polaris,34.309859154929576,4144.845070422535,232.3943661971831
pops,10.923076923076923,5828.846153846154,135.6153846153846
porta,90.77777777777777,3437.5555555555557,58.44444444444444
potok,4.0,201.0,20.0
pow,63.0,3298.0,79.83333333333333
pq,24.078048780487805,5691.89756097561,137.8439024390244
pr+,15.0,165.0,6.0
prime,37.723333333333336,3737.8875,143.07333333333332
producer,10.325203252032521,1836.8048780487804,30.634146341463413
profession,5.7272727272727275,552.8181818181819,209.63636363636363
profit,45.63333333333333,4234.966666666666,239.05
progress,18.84931506849315,2286.068493150685,122.35616438356165
progrestar,10.333333333333334,11645.333333333334,27.333333333333332
promo,15.5,1760.9166666666667,126.88888888888889
promobot,23.5,1563.0,22.0
promotion,51.75,6809.916666666667,30.416666666666668
promt,105.0,4853.0,46.0
prototypes,17.333333333333332,334.3333333333333,44.666666666666664
proxy,42.26229508196721,5354.060109289618,326.7158469945355
pruffi,0.0,7358.0,16.0
psr,4.0,371.0,14.0
publicis,31.0,17670.5,37.5
pulsar,33.25,2534.5,20.5
pump,22.49019607843137,2183.4313725490197,277.4901960784314
purple,16.6318407960199,2149.089552238806,680.7114427860696
pushkin,1.3333333333333333,632.3333333333334,12.166666666666666
pvg,8.0,92.0,9.0
pwc,7.714285714285714,620.8571428571429,31.428571428571427
pxl,34.6,4450.0,781.3
qb,16.186363636363637,3302.1363636363635,221.4409090909091
qbf,41.55555555555556,3545.5555555555557,129.11111111111111
qik,59.0,4980.0,129.0
qiwi,52.18518518518518,7064.740740740741,55.81481481481482
qlang,1.0,64.0,2.0
qlik,8.666666666666666,867.3333333333334,78.66666666666667
qq,19.285714285714285,1994.8455598455598,379.6100386100386
qs,26.101045296167246,3828.836236933798,192.4738675958188
qtl,51.666666666666664,3360.3333333333335,47.666666666666664
quadrium,5.0,702.0,53.63636363636363
qwe,8.285714285714286,595.4285714285714,29.0
qwerty,28.0,1912.0,69.66666666666667
radar,59.200873362445414,5021.174672489083,183.292576419214
radico,4.0,155.5,34.0
raison,6.0,416.0,20.0
raketa,14.615384615384615,2968.4615384615386,3.8461538461538463
rarible,32.30769230769231,12626.307692307691,165.30769230769232
rasa,76.3076923076923,6668.076923076923,46.0
ratio,32.0,6339.1,42.0
raw,18.099656357388316,2112.0,144.43298969072166
rbm,14.0,1113.25,21.25
rbs,2.5,221.5,17.25
react,18.557692307692307,1843.8461538461538,93.23076923076923
reactive,19.43243243243243,1781.5945945945946,293.5945945945946
ready,38.88636363636363,3394.859090909091,168.96363636363637
real,29.1218487394958,4261.405462184874,118.5609243697479
realist,9.2,662.8,31.9
realize,17.2,3804.1,75.6
realtor,90.0,2709.0,97.0
reboot,34.593023255813954,3110.1511627906975,156.2325581395349
reco,7.6,2261.8,73.4
redbox,2.0,528.0,13.0
reddit,55.84070570186653,5864.185118895423,229.23574533367426
redefine,42.0,13536.0,41.0
redis,5.333333333333333,1574.5833333333333,4.666666666666667
redline,31.47945205479452,3376.6027397260273,168.8904109589041
redmond,10.0,401.0,11.0
reform,9.722222222222221,770.2777777777778,194.05555555555554
refresh,44.03846153846154,4258.923076923077,97.42307692307692
reg.ru,294.6666666666667,34260.666666666664,331.3333333333333
regency,46.095238095238095,5203.619047619048,118.14285714285714
reine,4.111111111111111,88.22222222222223,18.88888888888889
rejoice,24.25,1959.75,42.75
remember,39.93774319066148,4268.474708171207,191.09727626459144
renewal,25.714285714285715,2285.904761904762,38.23809523809524
rep,5.333333333333333,1370.6666666666667,44.666666666666664
republic,35.33730834752981,3184.896933560477,256.04855195911415
res,48.46511627906977,3707.953488372093,86.18604651162791
revolut,4.5,211.5,6.5
rework,3.0,2001.5,33.0
rgb,30.27777777777778,2783.3333333333335,480.94444444444446
riders,33.06190476190476,2960.285714285714,188.32380952380953
rise,32.76712328767123,3123.5540334855405,217.25342465753425
rita,10.416666666666666,946.6111111111111,133.75
rkr,13.2,1791.4666666666667,54.733333333333334
roamer,25.333333333333332,3489.3333333333335,25.333333333333332
robokassa,32.0,221.0,18.0
robotics,24.628865979381445,3028.494845360825,99.11340206185567
rose,28.17721518987342,4070.8481012658226,129.626582278481
round,19.28099173553719,2147.4545454545455,78.27272727272727
rozaliya,0.5,36.166666666666664,23.5
rps,99.0,5288.0,29.0
rpv,11.5,870.0,7.5
rsd,11.75,3152.75,48.0
rt,34.13793103448276,3571.905172413793,267.3189655172414
rubius,7.0,1343.5,34.0
rukuku,185.0,14792.0,264.0
rusbase,55.0,9656.0,28.5
rusprofile,107.0,7171.0,57.0
rutube,80.6875,4751.5625,100.125
rvi,12.058823529411764,1548.0882352941176,818.2058823529412
safer,72.83333333333333,2122.0,29.5
sandbox,16.119266055045873,1628.0825688073394,332.1284403669725
sap,8.6,774.0,59.6
savage,32.08695652173913,3268.353260869565,104.30978260869566
sbercloud,54.0,9335.0,28.0
scarlett,67.64485981308411,3827.570093457944,565.1588785046729
schlumberger,1.5,799.0,14.0
screeps,3.5,430.625,67.375
sd,23.380655226209047,2663.13728549142,130.7285491419657
sei,26.92207792207792,1792.5194805194806,180.1818181818182
sela,16.5,4761.5,55.5
selectel,23.3,1241.2666666666667,66.2
selector,7.333333333333333,1426.3333333333333,54.0
self,18.528735632183906,1778.9885057471265,151.36206896551724
senso,3.0,1971.0,11.0
serenity,16.27659574468085,2472.978723404255,161.4255319148936
sevens,24.6,3634.4,67.4
sf,28.112068965517242,2814.5172413793102,276.67672413793105
sf7,6.571428571428571,329.42857142857144,31.571428571428573
shell,41.38785046728972,4874.613707165109,146.2601246105919
shiba,12.142857142857142,608.0,28.857142857142858
shogo,66.9,4231.5,152.9
shopfans,46.5,3468.0,22.5
shore,47.416666666666664,3649.574074074074,177.60185185185185
showcase,33.609254498714655,1986.1748071979434,238.7814910025707
siberian,11.953488372093023,1479.3953488372092,124.04651162790698
siemens,38.142857142857146,8436.047619047618,161.45238095238096
signal,21.53551912568306,1909.4371584699454,124.48087431693989
sigur,21.414634146341463,2511.512195121951,121.36585365853658
simple,13.23076923076923,1498.0288461538462,119.85576923076923
simply,47.5,4987.357142857143,121.57142857142857
sindbad,66.6,1473.2,223.8
sistema,14.785714285714286,3767.0,29.785714285714285
sk,23.921985815602838,2776.4609929078015,312.3581560283688
skill,47.34285714285714,5373.697142857143,118.72
skillbox,13.241935483870968,770.5967741935484,31.322580645161292
skillfactory,6.0,903.0,2.0
skillup,76.0,3008.0,64.0
skycoin,8.0,2137.818181818182,101.0909090909091
skyeng,10.857142857142858,1592.7142857142858,97.14285714285714
skyline,32.52777777777778,1999.2222222222222,54.69444444444444
skynet,30.866666666666667,1918.6,429.26666666666665
slackware,54.5,4796.5,137.0
slang,5.333333333333333,543.6666666666666,150.88888888888889
slemma,158.5,9207.5,116.5
slon,0.0,45.0,5.0
sm,26.46303501945525,3719.2373540856033,147.71984435797665
sm2,14.555555555555555,978.4444444444445,55.77777777777778
smart,59.33518518518518,4163.118518518519,202.76666666666668
smartcat,30.5,1899.0,31.75
smarter,5.314285714285714,1130.6,539.3142857142857
so1,7.0,1036.0,22.0
socialist,0.0,643.0,5.0
soda,22.625,2890.2291666666665,51.458333333333336
sofia,29.451612903225808,2594.483870967742,138.1290322580645
softclub,281.0,24249.0,220.0
softline,43.0,10612.0,158.0
soho,18.133333333333333,2412.5333333333333,87.86666666666666
soj,18.25,1117.0,194.25
sokolov,4.166666666666667,1132.1666666666667,81.16666666666667
sorted,6.0,1817.0,47.0
southbridge,29.666666666666668,2622.3333333333335,130.0
soylent,12.25,1336.5,60.0
spark,21.005494505494507,2282.3406593406594,478.2307692307692
spent,92.0,7173.0,56.0
sperasoft,23.5,3098.4285714285716,47.142857142857146
sphere,27.56774193548387,2755.4645161290323,148.11612903225807
spl,9.333333333333334,773.3333333333334,13.333333333333334
splitmetrics,12.0,3703.6666666666665,26.333333333333332
spotify,19.271844660194176,1385.9333051920642,131.38834951456312
srg,13.5,721.5,34.25
stark,22.2,6137.711111111111,244.37777777777777
starladder,38.68181818181818,2174.181818181818,25.136363636363637
starline,13.5,1448.5,71.25
start,26.208211143695014,3147.2258064516127,104.94134897360703
stealth,28.288888888888888,3691.4148148148147,68.94074074074074
step,21.73170731707317,2298.1951219512193,81.2560975609756
stepik,23.0,1722.75,92.375
stream,39.734042553191486,4341.101063829788,79.36702127659575
streamlabs,35.0625,2319.6875,114.9375
strider,18.82857142857143,2191.7571428571428,479.5
subdivision,4.55,2099.425,283.625
sunlight,26.321428571428573,6817.75,53.964285714285715
supercharged,71.0,7478.0,36.0
superjob,21.0,4022.0,20.0
surf,29.46875,1658.71875,48.53125
svetlov,14.333333333333334,1596.4,261.1333333333333
svm,12.5,1193.0,8.5
swip,8.0,92.0,9.0
sws,88.33333333333333,3934.0,66.5
symantec,13.0,6343.0,21.0
synaps,15.0,1879.0,34.0
synapse,35.8936170212766,2881.063829787234,188.2127659574468
synergy,14.533333333333333,1545.4,47.13333333333333
synesthesia,53.0,1909.5,55.5
syntacore,502.0,13756.0,159.0
synthesis,40.55555555555556,3045.3333333333335,57.22222222222222
syrup,42.75,3051.0,46.75
tabletopia,6.428571428571429,1060.357142857143,104.71428571428571
tandem,10.027777777777779,1184.7222222222222,179.5
tark,8.0,1742.0,16.0
taurus,25.84,1777.92,65.96
tcase,30.0,95.0,12.0
tcc,7.0,209.0,5.0
tech,37.75636942675159,3175.0063694267515,133.2484076433121
techno,17.81188118811881,1236.1287128712872,118.38613861386139
tel,19.0,2254.4545454545455,34.45454545454545
tele2,8.0,89.0,1.0
teleport,26.666666666666668,2521.8333333333335,39.333333333333336
teletype,14.666666666666666,1789.6666666666667,23.0
teo,6.3125,188.4375,54.625
termius,95.0,21512.0,65.0
terra,18.887417218543046,2214.201986754967,331.4006622516556
teslasuit,78.0,10233.0,154.0
tesseract,26.75,3246.75,15.875
test,28.28668171557562,2784.880361173815,286.4943566591422
texel,22.0,5295.944444444444,170.38888888888889
textura,5.0,420.5,53.5
tfx,3.6666666666666665,386.6666666666667,19.666666666666668
tg,26.45090909090909,2125.9963636363636,117.30545454545455
tiger,32.731988472622476,3059.0547550432275,209.32564841498558
tiktok,19.333333333333332,480.0,13.0
tim,51.925925925925924,3713.1574074074074,150.69444444444446
time,30.436305732484076,3362.245576786978,193.13694267515925
timeless,26.217391304347824,3608.391304347826,35.43478260869565
timezero,46.5,1031.0,15.5
tinkoff,73.2,20419.0,72.2
titan,31.372980910425845,2966.0543318649047,157.4302496328928
tj,34.7324414715719,2521.759197324415,177.92307692307693
tobe,46.666666666666664,5450.166666666667,464.3333333333333
top,23.410161090458487,3071.8525402726145,147.56877323420073
toptal,42.77777777777778,1230.7777777777778,368.1111111111111
trace,20.238095238095237,3118.0714285714284,57.11904761904762
transcrypt,8.5,2375.5,50.5
transferwise,140.0,15419.0,218.0
translation,10.695652173913043,1816.463768115942,122.6231884057971
tripster,34.666666666666664,2116.6666666666665,49.333333333333336
trucker,18.0,1933.875,34.875
tsar,52.5,6767.5,45.5
ttg,13.6,1567.6,43.2
turtle,46.483870967741936,4265.096774193548,122.0725806451613
tvp,17.666666666666668,3031.6666666666665,30.666666666666668
tvzavr,39.5,2516.0,34.5
twin,19.61777777777778,2805.5496296296296,340.6562962962963
u6,27.707142857142856,2138.6428571428573,285.6928571428571
uap,6.7936507936507935,922.6349206349206,1822.5238095238096
uber,68.87755102040816,6669.326530612245,138.1530612244898
ubisoft,52.47870036101083,4053.51155234657,169.4303249097473
ufi,23.6,3790.4,207.2
umc,52.666666666666664,4489.0,28.666666666666668
undefined,5.333333333333333,444.3333333333333,13.666666666666666
unet,2.0,481.0,41.0
unf,30.5,1140.0,6.5
unfrozen,34.54545454545455,1656.7272727272727,57.54545454545455
unicorn,31.991150442477878,3533.6814159292035,125.84070796460178
unigine,26.438356164383563,4586.835616438356,96.91780821917808
unilever,41.0,2226.3333333333335,65.66666666666667
union,30.09259259259259,2684.08024691358,560.858024691358
uniqlo,27.363636363636363,4658.727272727273,252.45454545454547
unit,23.370967741935484,3093.7903225806454,161.0268817204301
units,65.27777777777777,6431.222222222223,50.666666666666664
unity,21.821791538643346,2283.6102576223116,132.12408414086505
unknown,39.79338842975206,4228.899449035813,106.38567493112947
unnyhog,8.0,366.0,22.0
uny,8.0,92.0,9.0
upgrade,27.365079365079364,3993.0476190476193,85.04761904761905
ups,6.625,919.125,256.0416666666667
upside,20.076923076923077,1688.1923076923076,245.92307692307693
upwork,33.0,1054.3076923076924,261.0
urent,16.166666666666668,729.6666666666666,30.833333333333332
urf,8.0,92.0,9.0
ust,36.9,1441.1,258.6
utl,2.6,93.4,22.7
utopia,22.6,4111.04,37.94
uts,8.0,121.0,5.0
v7,21.091269841269842,2017.4404761904761,242.9206349206349
valve,56.0702333773668,4839.426243945399,254.77278731836196
varazze,6.0,116.0,3.0
varwin,0.5,126.0,0.0
vc,23.876543209876544,2216.695473251029,344.2921810699589
vc.ru,44.166666666666664,1183.3333333333333,41.5
vcv,19.833333333333332,1496.5,6.333333333333333
velvet,28.804195804195803,2152.951048951049,95.81118881118881
ventur,2.75,1164.75,8.5
versus.legal,0.0,307.5,35.5
verto,0.5,151.0,2.5
vesta,13.636363636363637,13016.0,62.0
vi,28.261682242990656,2501.3570093457943,122.95140186915887
victorious,45.8,4519.8,83.6
vika,7.0,5421.333333333333,21.0
visuals,15.2,1880.8,22.0
vital,8.5,216.5,30.75
viv,39.0,2922.0,70.25
vk,14.082405345211582,1501.1024498886413,172.61692650334075
volka,6.0,2202.0,12.0
volo,56.69230769230769,4610.846153846154,376.15384615384613
volt,40.73076923076923,1972.8076923076924,100.65384615384616
voximplant,6.0,7437.0,78.0
vrm,11.5,1448.1666666666667,36.166666666666664
vroom,19.0,3180.0,49.857142857142854
vs,24.04953560371517,2695.216718266254,194.8513931888545
wakie,13.5,3678.0,18.0
wanna,26.238805970149254,2012.597014925373,152.65671641791045
want,17.630573248407643,2866.248407643312,101.54777070063695
wanted.,2.0,553.3333333333334,44.333333333333336
wargaming.net,12.0,2270.0,51.0
wasd,7.8,323.6,8.8
watchers,28.714285714285715,3095.25,188.64285714285714
waterproof,5.0,989.0,13.0
wattson,38.5,7454.5,83.0
waves,18.970149253731343,2408.8805970149256,112.43283582089552
wd,27.082706766917294,2221.46992481203,252.6954887218045
wdi,47.0,13380.666666666666,88.33333333333333
weable,15.0,389.0,3.0
weber,34.875,3931.3125,138.25
webinar,13.6,3231.6,49.8
webmoney,40.142857142857146,3786.0,233.8095238095238
websoft,0.0,123.0,1.0
webway,53.0,2737.0,55.0
weekend,28.38738738738739,3373.810810810811,99.8108108108108
wellness,8.0,274.6666666666667,6.0
wells,42.91304347826087,3473.0434782608695,67.08695652173913
westland,11.666666666666666,2105.8333333333335,36.166666666666664
wheely,8.0,7792.0,11.0
whisk,0.0,8.0,1.0
whitebox,39.5,3519.0,137.5
whoosh,16.166666666666668,729.6666666666666,30.833333333333332
wildberries,109.51923076923077,3602.769230769231,172.98076923076923
windy,23.076923076923077,2728.3846153846152,40.53846153846154
wings,31.856687898089174,3232.1019108280257,192.0859872611465
winstrike,18.41304347826087,1802.2826086956522,20.130434782608695
wise,125.91769547325103,1397.2633744855966,220.54732510288065
wnm.digital,0.0,312.0,1.0
woke,2.0,499.0,6.5
wonder,20.15989159891599,2472.8861788617887,169.3008130081301
woo,23.98181818181818,1563.2727272727273,305.8
workspace,36.7,2911.5,62.9
world,38.06540629403476,3773.1261155472052,187.2502348520432
wow,41.09090909090909,2357.181818181818,38.47727272727273
wq,17.08627450980392,1945.349019607843,184.01176470588234
wrigley,56.666666666666664,5524.333333333333,53.0
wrike,10.0,929.0,21.0
wyle,15.0,1018.0,17.0
xander,4.333333333333333,999.3333333333334,14.0
xc,22.491803278688526,2170.313524590164,114.62090163934427
xerox,28.147058823529413,2077.985294117647,574.9411764705883
xlab,3.0,5469.0,18.0
xled,15.0,165.0,6.0
xpower,18.0,853.0,27.0
xsolla,28.975609756097562,3019.9451219512193,306.9634146341463
xup,37.0,902.5,21.5
xxx,7.444444444444445,315.6666666666667,15.666666666666666
yadro,171.66666666666666,4710.333333333333,57.666666666666664
yard,17.80952380952381,2546.3809523809523,57.904761904761905
yclients,2.0,127.0,9.0
yellow,22.90963855421687,2604.644578313253,132.54819277108433
yota,47.51111111111111,4346.533333333334,163.73333333333332
yukon,8.428571428571429,1301.142857142857,38.57142857142857
z1,26.868512110726645,3409.2076124567475,198.12110726643598
zara,112.55555555555556,5589.333333333333,258.3333333333333
zengalt,0.0,342.6666666666667,2.6666666666666665
zeptolab,18.606060606060606,4120.878787878788,28.333333333333332
zillion,29.363636363636363,1148.5454545454545,13.545454545454545
zimad,16.0,2718.0,34.0
zoom,31.744769874476987,3016.7196652719667,159.79916317991632
zorka.mobi,6.0,718.3333333333334,13.0
zyxel,41.5,715.0,3.5
«знание»,11.5,4747.5,20.5
а1,29.03061224489796,2500.8061224489797,563.765306122449
а3,29.974358974358974,4229.333333333333,270.6666666666667
ааааааааааа,65.33333333333333,173.0,11.0
абордаж,7.0,213.5,7.0
авангард,28.305882352941175,5549.84705882353,102.74117647058823
авито,47.11815561959654,3270.780979827089,144.0172910662824
аврора,27.559808612440193,3028.8612440191387,548.311004784689
автоматика,36.486486486486484,2374.6486486486488,337.6216216216216
авторадио,36.0,2527.8333333333335,28.166666666666668
агроном,0.0,73.0,3.0
агу,41.77777777777778,4234.0,87.11111111111111
адс,110.0,5815.0,127.0
азбука,24.80757097791798,2979.5362776025236,153.20820189274448
азур,16.571428571428573,625.1428571428571,33.57142857142857
айва,130.33333333333334,7242.666666666667,170.66666666666666
айра,57.42857142857143,5348.428571428572,84.0
айсберг,18.95,3727.5,154.85
айти,18.833333333333332,1619.8333333333333,118.45833333333333
академия,43.04188481675393,5303.468586387435,112.46073298429319
акелла,62.53164556962025,5419.46835443038,214.55696202531647
акрон,20.285714285714285,1803.2857142857142,162.28571428571428
аксиома,39.26086956521739,4376.304347826087,161.82608695652175
акти,8.0,55.0,4.0
актив,28.4,13559.9,109.5
акула,18.22680412371134,2575.9484536082473,366.319587628866
акцент,36.79831932773109,4049.453781512605,165.7941176470588
алгоритм,27.520833333333332,3587.0885416666665,141.32291666666666
аликорн,6.8,588.4,13.6
алло,21.733333333333334,3022.84,335.16
алмаз,47.113207547169814,1641.7735849056603,230.43396226415095
алор,209.0,17851.0,227.0
алтын,22.711111111111112,1982.4444444444443,1097.8444444444444
алькасар,11.5,1648.0,68.0
альтаир,29.103448275862068,2430.9172413793103,605.8206896551724
альтернатива,34.858823529411765,4372.329411764706,609.9823529411765
альфа,27.862629246676516,2965.519940915805,205.8493353028065
альфин,8.6,543.8,57.2
альянс,33.19,3583.53,778.475
амальтея,0.0,24.0,1.5
амана,17.0,2353.6,35.6
амат,14.666666666666666,588.6666666666666,17.0
амбассадор,21.833333333333332,4727.333333333333,182.33333333333334
амбер,55.5,15891.75,84.33333333333333
амбидекстр,97.0,4680.0,45.0
амедиа,16.0,2895.095238095238,311.23809523809524
ами,17.183098591549296,1428.5774647887324,120.49295774647888
амплуа,33.27777777777778,1975.7222222222222,509.6666666666667
амстор,99.33333333333333,6987.0,428.6666666666667
аналитика,17.92079207920792,1578.4257425742574,80.18811881188118
анимаккорд,39.0,2640.0,22.5
ант,22.0,2477.25,49.0
антара,33.111111111111114,2716.0,267.3333333333333
антарес,26.428571428571427,4622.714285714285,88.85714285714286
антика,1.0,63.0,6.0
антракс,39.0,2899.0,36.0
апельсин,33.714285714285715,4772.428571428572,61.285714285714285
апи,38.666666666666664,1078.3333333333333,29.0
апостол,29.76923076923077,3606.403846153846,110.38461538461539
априори,28.714285714285715,635.2857142857143,18.571428571428573
арбат,17.75862068965517,5515.103448275862,545.3103448275862
арбус,11.4,586.8,205.0
арго,29.876543209876544,3407.6296296296296,212.82716049382717
аргос,11.428571428571429,1068.7142857142858,92.14285714285714
ареал,24.076923076923077,946.3076923076923,82.15384615384616
ариан,48.4,3119.0,62.2
аристарх,28.75,1325.875,20.75
